location,date,new_diagnoses,cum_infections,new_deaths,cum_deaths,new_tests,cum_tests,imported_cases
Merida,2019-12-31,0,0,0,0,0,0,1
Merida,2020-01-01,0,0,0,0,0,0,1
Merida,2020-01-02,0,0,0,0,0,0,1
Merida,2020-01-03,0,0,0,0,0,0,1
Merida,2020-01-04,0,0,0,0,0,0,1
Merida,2020-01-05,0,0,0,0,0,0,1
Merida,2020-01-06,0,0,0,0,0,0,1
Merida,2020-01-07,0,0,0,0,0,0,1
Merida,2020-01-08,0,0,0,0,0,0,1
Merida,2020-01-09,0,0,0,0,1,1,1
Merida,2020-01-10,0,0,0,0,0,1,1
Merida,2020-01-11,0,0,0,0,0,1,1
Merida,2020-01-12,0,0,0,0,0,1,1
Merida,2020-01-13,0,0,0,0,0,1,1
Merida,2020-01-14,0,0,0,0,0,1,1
Merida,2020-01-15,0,0,0,0,0,1,1
Merida,2020-01-16,0,0,0,0,0,1,1
Merida,2020-01-17,0,0,0,0,0,1,1
Merida,2020-01-18,0,0,0,0,0,1,1
Merida,2020-01-19,0,0,0,0,0,1,1
Merida,2020-01-20,0,0,0,0,1,2,1
Merida,2020-01-21,0,0,0,0,1,3,1
Merida,2020-01-22,0,0,0,0,0,3,1
Merida,2020-01-23,0,0,0,0,2,5,1
Merida,2020-01-24,0,0,0,0,0,5,1
Merida,2020-01-25,0,0,0,0,0,5,1
Merida,2020-01-26,0,0,0,0,0,5,1
Merida,2020-01-27,0,0,0,0,0,5,1
Merida,2020-01-28,0,0,0,0,1,6,1
Merida,2020-01-29,0,0,0,0,0,6,1
Merida,2020-01-30,0,0,0,0,0,6,1
Merida,2020-01-31,0,0,0,0,0,6,1
Merida,2020-02-01,0,0,0,0,0,6,1
Merida,2020-02-02,0,0,0,0,0,6,1
Merida,2020-02-03,0,0,0,0,0,6,1
Merida,2020-02-04,0,0,0,0,1,7,1
Merida,2020-02-05,0,0,0,0,0,7,1
Merida,2020-02-06,0,0,0,0,2,9,1
Merida,2020-02-07,0,0,0,0,0,9,1
Merida,2020-02-08,0,0,0,0,0,9,1
Merida,2020-02-09,0,0,0,0,0,9,1
Merida,2020-02-10,0,0,0,0,0,9,1
Merida,2020-02-11,0,0,0,0,1,10,1
Merida,2020-02-12,0,0,0,0,0,10,1
Merida,2020-02-13,0,0,0,0,0,10,1
Merida,2020-02-14,0,0,0,0,0,10,1
Merida,2020-02-15,0,0,0,0,0,10,1
Merida,2020-02-16,0,0,0,0,0,10,1
Merida,2020-02-17,0,0,0,0,0,10,1
Merida,2020-02-18,0,0,0,0,0,10,1
Merida,2020-02-19,0,0,0,0,1,11,1
Merida,2020-02-20,0,0,0,0,0,11,1
Merida,2020-02-21,0,0,0,0,1,12,1
Merida,2020-02-22,0,0,0,0,0,12,1
Merida,2020-02-23,0,0,0,0,0,12,1
Merida,2020-02-24,0,0,0,0,0,12,1
Merida,2020-02-25,0,0,0,0,0,12,1
Merida,2020-02-26,0,0,0,0,0,12,1
Merida,2020-02-27,0,0,0,0,0,12,1
Merida,2020-02-28,0,0,0,0,0,12,1
Merida,2020-02-29,0,0,0,0,0,12,1
Merida,2020-03-01,0,0,0,0,1,13,1
Merida,2020-03-02,0,0,0,0,3,16,1
Merida,2020-03-03,0,0,0,0,4,20,1
Merida,2020-03-04,0,0,0,0,0,20,1
Merida,2020-03-05,0,0,0,0,6,26,1
Merida,2020-03-06,0,0,0,0,0,26,1
Merida,2020-03-07,0,0,0,0,1,27,1
Merida,2020-03-08,0,0,0,0,0,27,1
Merida,2020-03-09,0,0,0,0,1,28,1
Merida,2020-03-10,0,0,0,0,1,29,1
Merida,2020-03-11,0,0,0,0,0,29,1
Merida,2020-03-12,1,1,0,0,5,34,1
Merida,2020-03-13,0,1,0,0,1,35,1
Merida,2020-03-14,0,1,0,0,1,36,1
Merida,2020-03-15,4,5,0,0,10,46,1
Merida,2020-03-16,2,7,0,0,5,51,1
Merida,2020-03-17,6,13,0,0,11,62,1
Merida,2020-03-18,0,13,0,0,10,72,1
Merida,2020-03-19,2,15,0,0,13,85,1
Merida,2020-03-20,6,21,0,0,25,110,1
Merida,2020-03-21,0,21,0,0,9,119,1
Merida,2020-03-22,7,28,0,0,17,136,1
Merida,2020-03-23,5,33,0,0,29,165,1
Merida,2020-03-24,8,41,0,0,30,195,1
Merida,2020-03-25,3,44,0,0,17,212,1
Merida,2020-03-26,0,44,0,0,8,220,1
Merida,2020-03-27,2,46,0,0,15,235,1
Merida,2020-03-28,2,48,0,0,12,247,1
Merida,2020-03-29,2,50,0,0,14,261,1
Merida,2020-03-30,10,60,0,0,28,289,1
Merida,2020-03-31,3,63,0,0,21,310,1
Merida,2020-04-01,7,70,0,0,31,341,1
Merida,2020-04-02,2,72,0,0,35,376,1
Merida,2020-04-03,7,79,2,2,34,410,1
Merida,2020-04-04,1,80,0,2,18,428,1
Merida,2020-04-05,4,84,0,2,16,444,1
Merida,2020-04-06,9,93,1,3,27,471,1
Merida,2020-04-07,10,103,0,3,31,502,1
Merida,2020-04-08,8,111,0,3,34,536,1
Merida,2020-04-09,8,119,0,3,23,559,1
Merida,2020-04-10,3,122,0,3,23,582,1
Merida,2020-04-11,5,127,0,3,16,598,1
Merida,2020-04-12,5,132,0,3,17,615,1
Merida,2020-04-13,16,148,1,4,56,671,1
Merida,2020-04-14,13,161,0,4,45,716,1
Merida,2020-04-15,22,183,3,7,43,759,1
Merida,2020-04-16,9,192,1,8,29,788,1
Merida,2020-04-17,10,202,0,8,40,828,1
Merida,2020-04-18,4,206,0,8,15,843,0
Merida,2020-04-19,5,211,1,9,37,880,0
Merida,2020-04-20,16,227,1,10,50,930,0
Merida,2020-04-21,12,239,1,11,38,968,0
Merida,2020-04-22,11,250,1,12,35,1003,0
Merida,2020-04-23,16,266,2,14,54,1057,0
Merida,2020-04-24,19,285,0,14,45,1102,0
Merida,2020-04-25,16,301,1,15,30,1132,0
Merida,2020-04-26,14,315,1,16,18,1150,0
Merida,2020-04-27,19,334,0,16,91,1241,0
Merida,2020-04-28,19,353,0,16,59,1300,0
Merida,2020-04-29,18,371,2,18,75,1375,0
Merida,2020-04-30,25,396,0,18,55,1430,0
Merida,2020-05-01,11,407,2,20,26,1456,0
Merida,2020-05-02,17,424,2,22,26,1482,0
Merida,2020-05-03,10,434,2,24,39,1521,0
Merida,2020-05-04,31,465,2,26,85,1606,0
Merida,2020-05-05,20,485,2,28,55,1661,0
Merida,2020-05-06,20,505,2,30,58,1719,0
Merida,2020-05-07,16,521,1,31,67,1786,0
Merida,2020-05-08,15,536,0,31,52,1838,0
Merida,2020-05-09,8,544,1,32,19,1857,0
Merida,2020-05-10,10,554,3,35,30,1887,0
Merida,2020-05-11,23,577,3,38,71,1958,0
Merida,2020-05-12,26,603,3,41,64,2022,0
Merida,2020-05-13,36,639,2,43,69,2091,0
Merida,2020-05-14,35,674,4,47,68,2159,0
Merida,2020-05-15,22,696,0,47,47,2206,0
Merida,2020-05-16,14,710,2,49,27,2233,0
Merida,2020-05-17,24,734,1,50,39,2272,0
Merida,2020-05-18,33,767,2,52,78,2350,0
Merida,2020-05-19,28,795,2,54,67,2417,0
Merida,2020-05-20,36,831,7,61,71,2488,0
Merida,2020-05-21,36,867,1,62,76,2564,0
Merida,2020-05-22,27,894,3,65,66,2630,0
Merida,2020-05-23,21,915,5,70,35,2665,0
Merida,2020-05-24,18,933,1,71,35,2700,0
Merida,2020-05-25,38,971,6,77,79,2779,0
Merida,2020-05-26,27,998,6,83,68,2847,0
Merida,2020-05-27,44,1042,3,86,80,2927,0
Merida,2020-05-28,27,1069,3,89,45,2972,0
Merida,2020-05-29,28,1097,4,93,73,3045,0
Merida,2020-05-30,15,1112,3,96,36,3081,0
Merida,2020-05-31,11,1123,4,100,30,3111,0
Merida,2020-06-01,36,1159,7,107,73,3184,0
Merida,2020-06-02,30,1189,4,111,48,3232,0
Merida,2020-06-03,31,1220,2,113,58,3290,0
Merida,2020-06-04,21,1241,2,115,36,3326,0
Merida,2020-06-05,21,1262,0,115,33,3359,0
Merida,2020-06-06,31,1293,3,118,55,3414,0
Merida,2020-06-07,22,1315,2,120,35,3449,0
Merida,2020-06-08,40,1355,2,122,86,3535,0
Merida,2020-06-09,37,1392,3,125,63,3598,0
Merida,2020-06-10,31,1423,6,131,72,3670,0
Merida,2020-06-11,32,1455,1,132,86,3756,0
Merida,2020-06-12,30,1485,2,134,70,3826,0
Merida,2020-06-13,17,1502,1,135,40,3866,0
Merida,2020-06-14,28,1530,4,139,56,3922,0
Merida,2020-06-15,28,1558,5,144,82,4004,0
Merida,2020-06-16,9,1567,2,146,86,4090,0
Merida,2020-06-17,0,1567,0,146,30,4120,0
Monterrey,2019-12-31,0,0,0,0,0,0,1
Monterrey,2020-01-01,0,0,0,0,0,0,1
Monterrey,2020-01-02,0,0,0,0,0,0,1
Monterrey,2020-01-03,0,0,0,0,0,0,1
Monterrey,2020-01-04,0,0,0,0,0,0,1
Monterrey,2020-01-05,0,0,0,0,0,0,1
Monterrey,2020-01-06,0,0,0,0,0,0,1
Monterrey,2020-01-07,0,0,0,0,0,0,1
Monterrey,2020-01-08,0,0,0,0,0,0,1
Monterrey,2020-01-09,0,0,0,0,0,0,1
Monterrey,2020-01-10,0,0,0,0,0,0,1
Monterrey,2020-01-11,0,0,0,0,0,0,1
Monterrey,2020-01-12,0,0,0,0,0,0,1
Monterrey,2020-01-13,0,0,0,0,0,0,1
Monterrey,2020-01-14,0,0,0,0,0,0,1
Monterrey,2020-01-15,0,0,0,0,0,0,1
Monterrey,2020-01-16,0,0,0,0,0,0,1
Monterrey,2020-01-17,0,0,0,0,0,0,1
Monterrey,2020-01-18,0,0,0,0,0,0,1
Monterrey,2020-01-19,0,0,0,0,0,0,1
Monterrey,2020-01-20,0,0,0,0,0,0,1
Monterrey,2020-01-21,0,0,0,0,2,2,1
Monterrey,2020-01-22,0,0,0,0,1,3,1
Monterrey,2020-01-23,0,0,0,0,0,3,1
Monterrey,2020-01-24,0,0,0,0,0,3,1
Monterrey,2020-01-25,0,0,0,0,0,3,1
Monterrey,2020-01-26,0,0,0,0,0,3,1
Monterrey,2020-01-27,0,0,0,0,0,3,1
Monterrey,2020-01-28,0,0,0,0,0,3,1
Monterrey,2020-01-29,0,0,0,0,0,3,1
Monterrey,2020-01-30,0,0,0,0,0,3,1
Monterrey,2020-01-31,0,0,0,0,0,3,1
Monterrey,2020-02-01,0,0,0,0,0,3,1
Monterrey,2020-02-02,0,0,0,0,0,3,1
Monterrey,2020-02-03,0,0,0,0,0,3,1
Monterrey,2020-02-04,0,0,0,0,0,3,1
Monterrey,2020-02-05,0,0,0,0,0,3,1
Monterrey,2020-02-06,0,0,0,0,1,4,1
Monterrey,2020-02-07,0,0,0,0,0,4,1
Monterrey,2020-02-08,0,0,0,0,0,4,1
Monterrey,2020-02-09,0,0,0,0,0,4,1
Monterrey,2020-02-10,0,0,0,0,1,5,1
Monterrey,2020-02-11,0,0,0,0,0,5,1
Monterrey,2020-02-12,0,0,0,0,0,5,1
Monterrey,2020-02-13,0,0,0,0,0,5,1
Monterrey,2020-02-14,0,0,0,0,0,5,1
Monterrey,2020-02-15,0,0,0,0,0,5,1
Monterrey,2020-02-16,0,0,0,0,0,5,1
Monterrey,2020-02-17,0,0,0,0,0,5,1
Monterrey,2020-02-18,0,0,0,0,0,5,1
Monterrey,2020-02-19,0,0,0,0,0,5,1
Monterrey,2020-02-20,0,0,0,0,0,5,1
Monterrey,2020-02-21,0,0,0,0,0,5,1
Monterrey,2020-02-22,0,0,0,0,0,5,1
Monterrey,2020-02-23,0,0,0,0,0,5,1
Monterrey,2020-02-24,0,0,0,0,0,5,1
Monterrey,2020-02-25,0,0,0,0,1,6,1
Monterrey,2020-02-26,0,0,0,0,0,6,1
Monterrey,2020-02-27,0,0,0,0,1,7,1
Monterrey,2020-02-28,0,0,0,0,2,9,1
Monterrey,2020-02-29,0,0,0,0,0,9,1
Monterrey,2020-03-01,0,0,0,0,1,10,1
Monterrey,2020-03-02,0,0,0,0,2,12,1
Monterrey,2020-03-03,0,0,0,0,3,15,1
Monterrey,2020-03-04,0,0,0,0,0,15,1
Monterrey,2020-03-05,0,0,0,0,0,15,1
Monterrey,2020-03-06,0,0,0,0,1,16,1
Monterrey,2020-03-07,0,0,0,0,1,17,1
Monterrey,2020-03-08,0,0,0,0,0,17,1
Monterrey,2020-03-09,0,0,0,0,4,21,1
Monterrey,2020-03-10,0,0,0,0,1,22,1
Monterrey,2020-03-11,1,1,0,0,4,26,1
Monterrey,2020-03-12,0,1,0,0,6,32,1
Monterrey,2020-03-13,2,3,0,0,20,52,1
Monterrey,2020-03-14,2,5,0,0,9,61,1
Monterrey,2020-03-15,0,5,0,0,2,63,1
Monterrey,2020-03-16,2,7,0,0,11,74,1
Monterrey,2020-03-17,0,7,0,0,15,89,1
Monterrey,2020-03-18,1,8,0,0,10,99,1
Monterrey,2020-03-19,2,10,0,0,26,125,1
Monterrey,2020-03-20,3,13,0,0,19,144,1
Monterrey,2020-03-21,4,17,0,0,22,166,1
Monterrey,2020-03-22,2,19,0,0,13,179,1
Monterrey,2020-03-23,1,20,0,0,22,201,1
Monterrey,2020-03-24,1,21,0,0,30,231,1
Monterrey,2020-03-25,0,21,0,0,36,267,1
Monterrey,2020-03-26,0,21,0,0,21,288,1
Monterrey,2020-03-27,4,25,0,0,28,316,1
Monterrey,2020-03-28,1,26,0,0,23,339,1
Monterrey,2020-03-29,1,27,0,0,17,356,1
Monterrey,2020-03-30,4,31,0,0,33,389,1
Monterrey,2020-03-31,0,31,0,0,26,415,1
Monterrey,2020-04-01,0,31,0,0,31,446,1
Monterrey,2020-04-02,1,32,0,0,21,467,1
Monterrey,2020-04-03,1,33,0,0,29,496,1
Monterrey,2020-04-04,0,33,0,0,19,515,1
Monterrey,2020-04-05,0,33,1,1,13,528,1
Monterrey,2020-04-06,3,36,0,1,29,557,1
Monterrey,2020-04-07,2,38,1,2,32,589,1
Monterrey,2020-04-08,4,42,0,2,32,621,1
Monterrey,2020-04-09,0,42,0,2,80,701,1
Monterrey,2020-04-10,5,47,0,2,148,849,1
Monterrey,2020-04-11,3,50,0,2,109,958,1
Monterrey,2020-04-12,3,53,0,2,77,1035,1
Monterrey,2020-04-13,9,62,1,3,86,1121,1
Monterrey,2020-04-14,6,68,0,3,95,1216,1
Monterrey,2020-04-15,2,70,0,3,86,1302,1
Monterrey,2020-04-16,4,74,0,3,93,1395,1
Monterrey,2020-04-17,3,77,0,3,55,1450,1
Monterrey,2020-04-18,1,78,0,3,16,1466,0
Monterrey,2020-04-19,1,79,0,3,29,1495,0
Monterrey,2020-04-20,2,81,0,3,41,1536,0
Monterrey,2020-04-21,4,85,0,3,20,1556,0
Monterrey,2020-04-22,3,88,1,4,20,1576,0
Monterrey,2020-04-23,2,90,1,5,24,1600,0
Monterrey,2020-04-24,3,93,1,6,23,1623,0
Monterrey,2020-04-25,1,94,0,6,20,1643,0
Monterrey,2020-04-26,2,96,0,6,28,1671,0
Monterrey,2020-04-27,3,99,0,6,36,1707,0
Monterrey,2020-04-28,4,103,2,8,53,1760,0
Monterrey,2020-04-29,6,109,0,8,42,1802,0
Monterrey,2020-04-30,2,111,1,9,33,1835,0
Monterrey,2020-05-01,2,113,0,9,28,1863,0
Monterrey,2020-05-02,6,119,1,10,24,1887,0
Monterrey,2020-05-03,2,121,1,11,19,1906,0
Monterrey,2020-05-04,7,128,1,12,53,1959,0
Monterrey,2020-05-05,2,130,1,13,57,2016,0
Monterrey,2020-05-06,6,136,1,14,35,2051,0
Monterrey,2020-05-07,3,139,0,14,35,2086,0
Monterrey,2020-05-08,5,144,0,14,43,2129,0
Monterrey,2020-05-09,10,154,0,14,59,2188,0
Monterrey,2020-05-10,3,157,0,14,26,2214,0
Monterrey,2020-05-11,6,163,0,14,61,2275,0
Monterrey,2020-05-12,8,171,0,14,77,2352,0
Monterrey,2020-05-13,11,182,1,15,77,2429,0
Monterrey,2020-05-14,9,191,0,15,75,2504,0
Monterrey,2020-05-15,21,212,1,16,63,2567,0
Monterrey,2020-05-16,12,224,1,17,74,2641,0
Monterrey,2020-05-17,3,227,1,18,34,2675,0
Monterrey,2020-05-18,12,239,1,19,94,2769,0
Monterrey,2020-05-19,10,249,0,19,75,2844,0
Monterrey,2020-05-20,14,263,4,23,80,2924,0
Monterrey,2020-05-21,13,276,0,23,77,3001,0
Monterrey,2020-05-22,13,289,0,23,93,3094,0
Monterrey,2020-05-23,6,295,0,23,83,3177,0
Monterrey,2020-05-24,10,305,0,23,67,3244,0
Monterrey,2020-05-25,32,337,3,26,119,3363,0
Monterrey,2020-05-26,41,378,3,29,156,3519,0
Monterrey,2020-05-27,16,394,0,29,111,3630,0
Monterrey,2020-05-28,14,408,2,31,126,3756,0
Monterrey,2020-05-29,24,432,0,31,167,3923,0
Monterrey,2020-05-30,12,444,1,32,75,3998,0
Monterrey,2020-05-31,4,448,2,34,27,4025,0
Monterrey,2020-06-01,29,477,0,34,107,4132,0
Monterrey,2020-06-02,25,502,1,35,116,4248,0
Monterrey,2020-06-03,22,524,0,35,99,4347,0
Monterrey,2020-06-04,45,569,1,36,153,4500,0
Monterrey,2020-06-05,37,606,0,36,142,4642,0
Monterrey,2020-06-06,15,621,3,39,97,4739,0
Monterrey,2020-06-07,6,627,1,40,55,4794,0
Monterrey,2020-06-08,94,721,0,40,226,5020,0
Monterrey,2020-06-09,40,761,2,42,161,5181,0
Monterrey,2020-06-10,53,814,2,44,215,5396,0
Monterrey,2020-06-11,63,877,1,45,183,5579,0
Monterrey,2020-06-12,54,931,0,45,239,5818,0
Monterrey,2020-06-13,14,945,2,47,150,5968,0
Monterrey,2020-06-14,8,953,0,47,81,6049,0
Monterrey,2020-06-15,15,968,3,50,200,6249,0
Monterrey,2020-06-16,2,970,1,51,146,6395,0
Monterrey,2020-06-17,0,970,1,52,45,6440,0
Acapulco de Juarez,2019-12-31,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-01,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-02,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-03,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-04,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-05,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-06,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-07,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-08,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-09,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-10,0,0,0,0,1,1,1
Acapulco de Juarez,2020-01-11,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-12,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-13,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-14,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-15,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-16,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-17,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-18,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-19,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-20,0,0,0,0,1,2,1
Acapulco de Juarez,2020-01-21,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-22,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-23,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-24,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-25,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-26,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-27,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-28,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-29,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-30,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-31,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-01,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-02,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-03,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-04,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-05,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-06,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-07,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-08,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-09,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-10,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-11,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-12,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-13,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-14,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-15,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-16,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-17,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-18,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-19,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-20,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-21,0,0,0,0,1,3,1
Acapulco de Juarez,2020-02-22,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-23,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-24,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-25,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-26,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-27,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-28,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-29,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-01,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-02,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-03,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-04,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-05,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-06,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-07,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-08,0,0,0,0,1,4,1
Acapulco de Juarez,2020-03-09,0,0,0,0,2,6,1
Acapulco de Juarez,2020-03-10,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-11,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-12,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-13,1,1,0,0,6,12,1
Acapulco de Juarez,2020-03-14,0,1,0,0,0,12,1
Acapulco de Juarez,2020-03-15,0,1,0,0,0,12,1
Acapulco de Juarez,2020-03-16,2,3,0,0,3,15,1
Acapulco de Juarez,2020-03-17,3,6,0,0,5,20,1
Acapulco de Juarez,2020-03-18,0,6,0,0,1,21,1
Acapulco de Juarez,2020-03-19,0,6,0,0,0,21,1
Acapulco de Juarez,2020-03-20,0,6,0,0,2,23,1
Acapulco de Juarez,2020-03-21,1,7,0,0,1,24,1
Acapulco de Juarez,2020-03-22,0,7,0,0,0,24,1
Acapulco de Juarez,2020-03-23,1,8,0,0,10,34,1
Acapulco de Juarez,2020-03-24,0,8,0,0,2,36,1
Acapulco de Juarez,2020-03-25,3,11,0,0,14,50,1
Acapulco de Juarez,2020-03-26,4,15,0,0,15,65,1
Acapulco de Juarez,2020-03-27,0,15,0,0,8,73,1
Acapulco de Juarez,2020-03-28,1,16,1,1,8,81,1
