dsct,dsct_day,dsct_day_av,dsct_day_md,dsct_day_sd,dsct_prob,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,sct,sct_day,sct_day_av,sct_day_md,sct_day_sd,sct_prob,sct_control_prob,sct_contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,vax_proportion,vax_efficacy,vevp
False,,42.594262295082,43,8.65571732952147,0.2,,25.9472295514512,24,11.1881185318354,,6.16446789797713,5,4.68931348414407,False,,28.8301886792453,28,12.4742648165624,37.1,62.9,0,0.1,1,0,6260,cluster,0.028231366,0.7,0.7,1.4
False,,42.2589073634204,42,8.55730704101874,0.1,47,21.8179012345679,19.5,11.1633848373727,5.66666666666667,5.26800411522634,4.16666666666667,4.21836466015193,True,46,27.287853577371,25,13.1953958422172,60.1000000000001,39.9,0,0.1,2,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,52,41.7037037037037,42,9.00110841022067,0,32,17.7410501193317,15,10.2436200457592,6.66666666666667,4.87311058074781,3.66666666666667,4.46699744120376,True,30,24.9649805447471,23,12.7323059225217,77.1000000000001,22.9,0,0.1,3,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,46,40.2769886363636,40,8.76970080990939,0,25,13.1423982869379,11,7.89899168393993,6,4.1163454675232,3,3.82190697065098,True,23,21.680800942285,19,11.7504728649737,84.9000000000001,15.1,0,0.1,4,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,43,39.3623559539053,40,9.06361450491929,0,21,11.1505595116989,9,6.76609021502313,5.66666666666667,4.14649033570702,3,3.62364396474598,True,20,20.2331887201735,18,11.7057592118484,92.2000000000001,7.80000000000001,0,0.1,5,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,40,37.7321428571428,37,8.8934655079725,0,18,8.91935483870968,8,4.82386836837199,6,4.04704301075269,3.33333333333333,3.04484555374796,True,17,17.9351753453773,16,11.2064505153076,94.1000000000001,5.90000000000001,0,0.1,6,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,38,36.3509174311927,35,8.79367339732779,0,9,7.8018018018018,7,3.77239814236266,3.66666666666667,4.12112112112112,3.33333333333333,3.02955264027731,True,14,16.3670103092784,13.5,10.7079960646959,97.0000000000001,3,0,0.1,7,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,36,35.3528761061947,34,9.12210873834597,0,7,6.97693079237713,6,2.83877532472322,3.66666666666667,4.33233032430625,3.66666666666667,2.95975816428522,True,12,15.2604272634791,12,10.7852113538706,98.3000000000001,1.7,0,0.1,8,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,34,34.2298603651987,33,8.63179307243742,0,6,6.35,6,2.15487818681242,4,4.54133333333333,4,3.06414069882932,True,10,13.2207527975585,11,9.21447270691382,98.3000000000001,1.7,0,0.1,9,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,33,33.1338250790306,32,8.77742603577205,0,6,6.051,6,2.20009067994935,4.33333333333333,4.85333333333333,4.33333333333333,2.97127731605262,True,9,11.4666666666667,9,8.47041196093075,99.0000000000001,1,0,0.1,10,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,31,32.2337125129266,31,8.3960386687949,0,5,5.605,5,1.82783341691742,4.33333333333333,4.899,4.33333333333333,2.73278838063494,True,7,10.4176706827309,8,7.68259971294753,99.6000000000001,0.4,0,0.1,11,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,30,31.039175257732,30,8.19583193919143,0,5,5.366,5,1.65167914559699,5,5.29433333333333,4.66666666666667,2.85613007406876,True,6,9.2,7,7.57033684851606,100,0,0,0.1,12,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,29,30.438900203666,29,8.23433735168807,0,5,5.083,5,1.54211251210799,5.33333333333333,5.50733333333333,5,3.00065763162381,True,6,8.45445445445445,6,6.41535926602633,99.9000000000001,0.1,0,0.1,13,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,28,29.5427995971803,28,8.18593290343973,0,5,4.94,5,1.41364776376578,5.66666666666667,5.756,5.33333333333333,3.07170195313427,True,5,7.471,6,5.46892667714607,100,0,0,0.1,14,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,27,28.2373737373737,27,7.18438382051811,0,5,4.728,5,1.3053796382662,6,5.97133333333333,5.33333333333333,3.25010434020544,True,5,6.72244488977956,5,4.88465320245824,99.8000000000001,0.2,0,0.1,15,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,26,27,26,7.65783417438797,0,4,4.653,4,1.29019029604163,5.33333333333333,6.53633333333333,6,3.43068051234413,True,5,6.16349047141424,5,4.9282058288218,99.7000000000001,0.3,0,0.1,16,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,25,26.533199195171,25,7.55059423265191,0,4,4.447,4,1.22114331673232,5.66666666666667,6.54533333333333,6,3.40404178065494,True,5,5.67234468937876,4,4.08107425165506,99.8000000000001,0.2,0,0.1,17,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,25,25.579739217653,25,6.78328457172036,0,4,4.352,4,1.15069370381522,6,6.77033333333333,6.33333333333333,3.46856164553679,True,5,5.33935742971888,4,3.80013965986686,99.6000000000001,0.4,0,0.1,18,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,25,25.3704819277108,24,6.92460053279827,0,4,4.305,4,1.18994747783253,6.33333333333333,7.10966666666667,6.66666666666667,3.6687381875638,True,5,4.94188376753507,4,3.21142581574869,99.8000000000001,0.2,0,0.1,19,0,6260,cluster,0.028231366,0.7,0.7,1.4
True,24,24.4002006018054,24,6.94348297523381,0,4,4.158,4,1.08214416784456,6.66666666666667,7.13566666666667,6.66666666666667,3.54101917218444,True,5,4.70411233701103,4,3.07833421903967,99.7000000000001,0.3,0,0.1,20,0,6260,cluster,0.028231366,0.7,0.7,1.4
False,,43.8695652173913,45,8.23550644937096,0.2,,24.4751773049645,22,10.6698232653902,,4.39952718676123,3.66666666666667,3.68824936597144,False,,29.5,28,13.2484146901914,24.4,75.5000000000001,0.1,0.1,1,0,6260,cluster,0.028231366,0.7,0.9,1.6
False,,43.6034482758621,45,8.77631934314391,0.2,,20.4212523719165,18,10.8469149308434,,3.31246046805819,2.33333333333333,3.25871360110659,False,,28.5601965601966,27,13.4199121540272,40.7,59.2,0.1,0.1,2,0,6260,cluster,0.028231366,0.7,0.9,1.6
False,,43.4212034383954,45,8.9271298766963,0,51,16.884,14,10.0604113898654,4,3.27022222222222,2.33333333333333,3.20400477797458,True,54,28.2110552763819,27,13.3697204727533,59.7,40.3,0,0.1,3,0,6260,cluster,0.028231366,0.7,0.9,1.6
False,,42.0818584070796,43,9.08611349770768,0.1,34,12.8413948256468,11,7.78801223756047,3.33333333333333,2.86426696662917,2,2.82676058745564,True,40,25.8086592178771,24,13.8310226515532,71.6000000000001,28.4,0,0.1,4,0,6260,cluster,0.028231366,0.7,0.9,1.6
False,,41.2368421052632,42,9.3848540086963,0.1,29,11.0458811261731,9,7.25938185035533,3.33333333333333,2.81404240528328,2,2.47144597209101,True,35,24.5945945945946,22,14.1453794474868,77.7000000000001,22.3,0,0.1,5,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,54,41.0188356164384,41,9.42497345734237,0.1,22,8.89409368635438,8,4.86257013660284,3.66666666666667,2.95010183299389,2.33333333333333,2.39882379783807,True,29,22.8929001203369,20,13.3622791147936,83.1000000000001,16.9,0,0.1,6,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,49,40.2331288343558,40.5,9.06812698522752,0,8,7.91129032258065,7,3.88236728741917,2.33333333333333,3.01646505376344,2.33333333333333,2.27008606223675,True,24,21.1534936998854,18,13.0568161834307,87.3000000000001,12.7,0,0.1,7,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,47,39.1289398280802,39,9.76972660322813,0,7,6.98298298298298,6,2.94506096622897,2.66666666666667,3.29796463129796,2.66666666666667,2.38243191786465,True,20,19.6866310160428,16,12.8524819337941,93.5000000000001,6.5,0,0.1,8,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,44,38.0462585034014,37,9.97128033802252,0,6,6.44444444444444,6,2.52448800876,3,3.42008675342009,3,2.39629372027992,True,17,17.6035940803383,15,11.7603064321713,94.6000000000001,5.4,0,0.1,9,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,42,37.0706806282722,36,9.90862594526267,0,6,6.013,6,2.1639849814636,3.33333333333333,3.693,3.33333333333333,2.38049385632478,True,16,17.4285714285714,13,12.7675190771622,97.3000000000001,2.7,0,0.1,10,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,40,36.9718137254902,36,9.79310179610276,0,6,5.659,5,2.14306299487439,3.66666666666667,3.827,3.33333333333333,2.26283104392116,True,13,15.1637487126674,11,11.6734210039215,97.1000000000001,2.9,0,0.1,11,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,38,35.4868421052632,34,9.91475962637287,0,5,5.381,5,1.74408686710267,3.66666666666667,4.05833333333333,3.66666666666667,2.31253528501609,True,11,14.233977619532,10,11.2207202404141,98.3000000000001,1.7,0,0.1,12,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,37,35.127147766323,35,10.0776416924995,0,5,5.111,5,1.57565192856798,4,4.29,4,2.48719163359445,True,9,13.0659229208925,9,10.4641140363658,98.6000000000001,1.4,0,0.1,13,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,36,34.3729189789123,33,10.0266403870242,0,5,4.934,5,1.37027150594326,4.33333333333333,4.46533333333333,4,2.43573361068534,True,7,11.7748743718593,8,9.86326476469066,99.5000000000001,0.5,0,0.1,14,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,34,33.1412924424973,32,9.53937899814384,0,5,4.716,5,1.27645759819902,4.66666666666667,4.61633333333333,4,2.56298868510963,True,6,10.6389167502508,7,9.28615680217354,99.7000000000001,0.3,0,0.1,15,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,32,31.5459459459459,30,9.71603841509309,0,4,4.637,4,1.23904438984243,4.33333333333333,5.142,4.66666666666667,2.78017833161032,True,6,9.46277665995976,6,8.55407246114043,99.4000000000001,0.6,0,0.1,16,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,31,31.3863157894737,30,9.98932177800312,0,4,4.492,4,1.26013332627941,4.33333333333333,5.151,4.66666666666667,2.78539426692564,True,5,8.47743229689067,6,7.44654923526459,99.7000000000001,0.3,0,0.1,17,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,30,30.6445846477392,29,9.76581031536044,0,4,4.347,4,1.13251534205944,4.66666666666667,5.24833333333333,5,2.80602476824421,True,5,7.83149448345035,5,7.18641948038548,99.7000000000001,0.3,0,0.1,18,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,29,29.7899159663866,28,9.93814817099084,0,4,4.266,4,1.15552758513157,4.83333333333333,5.55466666666667,5,2.93187660798412,True,5,7.52911646586345,5,6.87117221826832,99.6000000000001,0.4,0,0.1,19,0,6260,cluster,0.028231366,0.7,0.9,1.6
True,28,29.2610062893082,27,9.93226585765033,0,4,4.131,4,1.05443776487757,5.33333333333333,5.64066666666667,5.33333333333333,2.90508970984068,True,5,6.79037111334002,5,6.2073166426722,99.7000000000001,0.3,0,0.1,20,0,6260,cluster,0.028231366,0.7,0.9,1.6
False,,46.2597402597403,48.5,7.94363683499575,0.2,,28.5018181818182,27,11.4365838972863,,6.84363636363636,6,4.39064603850565,False,,29.7614035087719,29,13.0456385719313,28.5,71.4000000000001,0.1,0.1,1,0,6260,cluster,0.028231366,0.9,0.7,1.6
False,,45.6488549618321,47,7.89765030678599,0.2,,24.5828343313373,23,12.1034968285839,,5.70126413838989,4.33333333333333,4.96281588797171,False,,29.3604887983707,28,13.7709805482419,49.1,50.9,0,0.1,2,0,6260,cluster,0.028231366,0.9,0.7,1.6
False,,45.4791086350975,46,7.78892745176912,0,51,20.9368723098996,19,12.476274320508,7.33333333333333,4.97417503586801,3.66666666666667,4.31679912893358,True,47,27.9889937106918,26,13.7436619443826,63.6000000000001,36.4,0,0.1,3,0,6260,cluster,0.028231366,0.9,0.7,1.6
False,,44.6109936575053,45,7.94037277030876,0.1,37,15.9003558718861,12,10.6904925495897,7.33333333333333,4.30486358244365,3,4.1064947503372,True,33,25.129679144385,24,12.9279379268867,74.8000000000001,25.2,0,0.1,4,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,55,43.6292134831461,44,8.23150341341493,0.1,33,13.1492537313433,10,9.42658222977806,6.66666666666667,3.86176261549396,2.66666666666667,3.74785221558117,True,28,24.2772511848341,22,13.2350749000484,84.4000000000001,15.6,0,0.1,5,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,53,42.9737704918033,43,8.35302834334369,0,29,10.2536082474227,8,7.37281243957897,7.33333333333333,3.61237113402062,2.66666666666667,3.10474388378639,True,24,21.6828143021915,19,12.5871253832254,86.7000000000001,13.3,0,0.1,6,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,50,41.790273556231,43,8.55778301180526,0,26,8.64954682779456,7,5.57165556330298,7.66666666666667,3.54514937898624,2.66666666666667,2.95200563598333,True,21,20.1692307692308,17,12.7930243037702,91.0000000000001,9.00000000000001,0,0.1,7,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,48,41.914749661705,42,8.50882127863046,0,8,7.48946840521565,6,4.3084600383386,3,3.58408559010364,3,2.64778940750418,True,18,18.3361256544503,15,11.7554088548833,95.5000000000001,4.5,0,0.1,8,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,45,40.9082687338501,40,8.77146588653135,0,7,6.6986986986987,6,3.12475157103553,3.33333333333333,3.59592926259593,3,2.49437162024672,True,17,17.0712041884817,14,11.3290230127878,95.5000000000001,4.5,0,0.1,9,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,43,40.2666666666667,41,8.89312525311978,0,6,6.13326653306613,6,2.52031337538062,3.33333333333333,3.90447561790247,3.33333333333333,2.52769210001942,True,13,15.4548254620123,12,10.8290578141416,97.4000000000001,2.6,0,0.1,10,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,42,39.1779661016949,39,8.6947730661573,0,6,5.77,5,2.1111845016483,3.66666666666667,4.04633333333333,3.66666666666667,2.54492259214303,True,12,14.6337741607325,12,10.9601218656608,98.3000000000001,1.7,0,0.1,11,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,40,38.5069284064665,38,8.94894799638413,0,5,5.464,5,1.81733431156736,4,4.268,3.66666666666667,2.47475215369584,True,10,13.9003021148036,10,11.0675455208623,99.3000000000001,0.7,0,0.1,12,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,40,38.3248337028825,38,8.79199291314331,0,5,5.142,5,1.63212622060918,4.33333333333333,4.431,4,2.49975889948522,True,7,11.779797979798,9,9.60607951224387,99.0000000000001,1,0,0.1,13,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,39,37.7890710382514,37,8.85106215788944,0,5,5.004,5,1.52117849051319,4.33333333333333,4.58833333333333,4,2.61635401529176,True,7,10.8396793587174,8,8.69848699771942,99.8000000000001,0.2,0,0.1,14,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,37,36.7700650759219,36,8.69832144004176,0,5,4.737,5,1.29762513847413,5,4.791,4.33333333333333,2.60691113516872,True,6,9.79538615847543,7,7.73639542803921,99.7000000000001,0.3,0,0.1,15,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,35,35.1577287066246,34,8.79682697156308,0,4,4.628,4,1.22458809401366,4.33333333333333,5.215,4.66666666666667,2.85008723063387,True,6,8.80645161290323,6,7.62561728792183,99.2000000000001,0.8,0,0.1,16,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,35,35.4889589905363,35,8.67569905057766,0,4,4.463,4,1.21434385575092,4.66666666666667,5.24,4.66666666666667,2.90075852149054,True,5,8.17168674698795,6,6.95334723116382,99.6000000000001,0.4,0,0.1,17,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,34,33.8907741251326,33,8.46098586438583,0,4,4.369,4,1.16911889900044,5,5.44766666666667,5,2.90752569492802,True,5,7.4493480441324,5,6.84083937292839,99.7000000000001,0.3,0,0.1,18,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,33,33.460103626943,32,8.54174230747408,0,4,4.307,4,1.18859202420343,5,5.777,5.33333333333333,3.07526763062989,True,5,6.58358358358358,5,4.99336604659082,99.9000000000001,0.1,0,0.1,19,0,6260,cluster,0.028231366,0.9,0.7,1.6
True,34,33.5423553719008,33,8.4767708497399,0,4,4.148,4,1.05834587919073,5.33333333333333,5.85033333333333,5.5,3.09471590869914,True,5,6.30060120240481,5,5.28143984657447,99.8000000000001,0.2,0,0.1,20,0,6260,cluster,0.028231366,0.9,0.7,1.6
False,,43.4545454545455,44,8.46773165250547,0.2,,25.6,24,11.0430562304595,,4.30707070707071,3.33333333333333,3.55372197900897,False,,29.6827586206896,28,14.064238556819,14.5,85.4000000000001,0.1,0.1,1,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,46.0833333333333,47.5,7.29932137890863,0.2,,22.6502732240437,21,11.5950850446691,,3.52914389799636,2.66666666666667,3.20806049679879,False,,29.2446043165468,30,13.1987255361526,27.8,72.1000000000001,0.1,0.1,2,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,45.1948051948052,47,7.80199601673622,0.1,,18.3939929328622,16,11.0947684147362,,2.80977620730271,1.66666666666667,3.0930686452873,False,,28.3502538071066,27.5,13.8547271500592,39.4,60.5,0.1,0.1,3,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,44.5330396475771,46,7.66205312963984,0.1,,13.8064952638701,11,9.09722918921772,,2.50563824988723,1.33333333333333,2.92369090548999,False,,26.8434237995825,24,13.8568024630104,47.9,52.1,0,0.1,4,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,45.375,47,8.14468768584775,0.1,,12.2122641509434,9,8.97045678177095,,2.35495283018868,1.66666666666667,2.59856618622465,False,,27.0609756097561,26,14.284983090831,57.4,42.5,0.1,0.1,5,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,45.1210191082803,47,8.77412983579745,0.1,52,9.68055555555556,8,6.49058210807123,3.66666666666667,2.19373219373219,1.33333333333333,2.35389367123056,True,57,25.7530864197531,24,13.915779181458,64.8,35.2,0,0.1,6,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,44.0474860335196,45,8.23573639786802,0,41,8.39252336448598,7,5.23841015811635,4.33333333333333,2.19972308757356,1.66666666666667,2.08106395845815,True,45,24.2345505617978,22,13.8801971770724,71.2,28.8,0,0.1,7,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,43.3782383419689,44,8.60485120464462,0,8,7.3580121703854,6,3.96467946619002,1.66666666666667,2.33231913455037,1.66666666666667,2.07361128104967,True,40,23.2477302204929,21,13.6805163853759,77.1000000000001,22.9,0,0.1,8,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,43.7168539325843,45,8.44417538705991,0,6,6.72160804020101,6,3.58134269578589,2,2.38190954773869,2,1.92320077247511,True,35,22.5985312117503,20,13.6467193002224,81.7000000000001,18.3,0,0.1,9,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,41.9326315789474,43,9.15548086759497,0.1,6,6.13869346733668,6,2.81683030485318,2,2.5356783919598,2,1.94466587806371,True,31,21.2545018007203,18,13.4639283156207,83.3000000000001,16.6,0.1,0.1,10,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,41.6978723404255,42,8.7978597339692,0.1,6,5.78836509528586,5,2.15179825781422,2.33333333333333,2.57204948177867,2.33333333333333,1.80729572664076,True,30,20.8957617411226,17,13.7713913295122,87.3000000000001,12.7,0,0.1,11,0,6260,cluster,0.028231366,0.9,0.9,1.8
False,,41.6094032549729,42,9.05814361932642,0,5,5.507,5,2.28253170843255,2.66666666666667,2.735,2.33333333333333,1.78047980424753,True,25,20.174672489083,17,13.7724827069984,91.6000000000001,8.40000000000001,0,0.1,12,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,55,41.2091836734694,42,9.3249419038663,0,5,5.148,5,1.6637595980189,2.66666666666667,2.89566666666667,2.66666666666667,1.86943339603801,True,22,18.4226125137212,16,12.326704083815,91.1000000000001,8.90000000000001,0,0.1,13,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,54,41.0065466448445,41,9.14387400247797,0,5,4.979,5,1.39948526251619,3,3.03866666666667,2.66666666666667,1.93736774459001,True,21,17.4317697228145,14,12.7057117111832,93.8000000000001,6.2,0,0.1,14,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,52,41.0844645550528,41,9.53118798849186,0,5,4.759,5,1.36781541152306,3,3.13366666666667,2.66666666666667,1.97810793436556,True,19,16.9703703703704,13,12.5915555128505,94.5000000000001,5.5,0,0.1,15,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,49,40.1921458625526,41,9.32915892214903,0.1,4,4.668,4,1.31444893396434,2.66666666666667,3.505,3,2.09935902916422,True,17,15.2055785123967,11,11.4631141235323,96.8000000000001,3.2,0,0.1,16,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,48,39.6906377204885,40,9.77518425081647,0,4,4.494,4,1.25537404784391,3,3.58933333333333,3.33333333333333,2.18312151644281,True,11,14.1876923076923,10,11.2442647401398,97.5000000000001,2.5,0,0.1,17,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,47,39.0832177531207,39,9.69371494730629,0.1,4,4.374,4,1.1576372488824,3,3.62833333333333,3.33333333333333,2.1860612729036,True,10,13.905737704918,9,11.5029098184702,97.6000000000001,2.4,0,0.1,18,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,46,38.3522427440633,38,9.83001643957369,0,4,4.283,4,1.16829405545008,3.33333333333333,3.78666666666667,3.33333333333333,2.25965582433353,True,9,13.0720081135903,9,11.4105520105084,98.6000000000001,1.4,0,0.1,19,0,6260,cluster,0.028231366,0.9,0.9,1.8
True,46,37.8301886792453,38,9.91218883826768,0.1,4,4.143,4,1.0679658234232,3.33333333333333,3.86633333333333,3.33333333333333,2.3145961730817,True,7,12.0173646578141,8,10.9458087930323,97.9000000000001,2.1,0,0.1,20,0,6260,cluster,0.028231366,0.9,0.9,1.8
